MESS_DATUM,  Wind_max,  Wind_mittel,Niederschlagsform,Schneehöhe,  Bedeckungsgrad,Dampfdruck,  Luftdruck,Temp_mittel, rel_Feuchte, Temp_max_2m, Temp_min_2m,Temp_min_5cm
20140123,16,3.2,8,0,8,6.8,976.05,1.7,97.46,3.6,0.1,0.2
20140124,13.5,3.3,0,0,5.8,6.1,977.19,1.7,88.38,4.2,-1.8,-4.3
20140125,10.9,2.7,8,0,5.4,5.6,978.92,0.2,89.71,4,-3,-6.1
20140126,14.7,6.5,8,0,6.9,6.4,970.25,3.3,82.92,4.7,2,0.2
20140127,12.5,5.9,8,0,6.8,6.6,960.63,2.9,88,5.3,1,0.2
20140128,9.7,3.4,0,0,3.4,5.6,961.7,1.9,80.58,6,-1.5,-4.5
20140129,12.1,5.1,8,0,5.5,5.1,961.33,0,83.17,2.7,-1.7,-3.7
20140130,8.7,3.9,0,0,6.9,5.1,967.16,0.9,79.08,5.4,-0.8,-1.4
20140131,7.4,1.9,0,0,2.5,5.4,970.1,0.8,83.08,5.7,-4.3,-6.1
20140201,13,5.1,6,0,7.6,6.8,966.4,3.8,84.83,6.1,1.7,-0.2
20140202,6.4,2.5,0,0,5.6,6.9,975.75,3.1,89.75,6.4,-1,-3.7
20140203,8.6,3.5,0,0,4,6.2,972.97,1,93.88,3.8,-2.4,-4.6
20140204,7,2.8,6,0,4.8,6.7,971.43,4.4,80.79,7.4,0.4,-2.2
20140205,12.4,4.4,6,0,5.8,7.2,963.75,4,87.58,5.3,1.3,-1.9
20140206,12.2,5.8,6,0,6.9,7,967.23,7.1,71.38,10.2,4.3,2.6
20140207,25.2,7.8,8,0,5.4,7,962.95,8.3,63.96,11.3,3,0.5
20140208,14.9,6.3,6,0,6.8,7.1,960.48,5.4,79.17,7.9,3.2,1.1
20140209,17.8,6.2,8,0,6,6.4,961.35,3.1,84.08,5.6,-0.7,-2.4
20140210,9.6,3.4,8,0,7,6.2,957.92,1.9,88.92,3.6,-0.5,-2.3
20140211,11.8,5.2,6,0,7.2,6.7,967.47,3.9,82.54,6.9,2.7,0.9
20140212,16.7,5.1,6,0,7.3,6.5,970.4,4.1,80.54,7.3,2.2,0.8
20140213,17.3,6.3,6,0,7.1,7.6,961.95,4.4,90.83,6.1,2.3,0.8
20140214,10.1,4.4,6,0,7,7.3,968.55,4.6,85.63,10.1,1.5,0.1
20140215,12.9,6,6,0,7.6,8.7,965.78,7.5,83.75,10.6,4.8,4.1
20140216,15.1,5.8,6,0,5,7.6,974.21,5.5,85.38,8.8,2.7,0.1
20140217,6.9,2,0,0,3.4,7,977.22,4.4,84,10.3,0.8,-2.5
20140218,7.4,2.5,6,0,6.7,6.5,976.61,5.2,74.88,10.2,0.2,-2
20140219,8,4,6,0,7.4,8.5,977.08,6.3,89.71,8.4,5.1,3.9
20140220,10.9,4.6,6,0,7.4,8.5,974.82,7.3,83.92,11.2,5.2,4.7
20140221,14.9,5.5,6,0,5.3,7.7,972.17,5.9,82.63,9.4,2.3,-0.2
20140222,11,4,8,0,6.1,6.9,978.25,3.2,89.04,6.3,0.9,-1
20140223,5.7,2.2,0,0,5.6,7.6,983.04,4.8,87.88,9.5,1.8,-0.9
20140224,12.6,3.6,0,0,2,6.2,977.84,6.6,66.92,13,-0.2,-2.7
20140225,11,3.8,6,0,4.9,6.7,975.04,7.7,64.13,10.1,5.2,0.7
20140226,7.7,2.4,6,0,7.4,8.3,978.58,6.4,86.25,8.5,2.8,-0.7
20140227,12,4.2,6,0,6.9,7.1,978.35,4,87.75,8.3,1.4,-1.6
20140228,11.5,4.3,6,0,7.7,7.6,965.95,4.7,88.75,8.5,2.1,0
20140301,7.2,2.4,6,0,6.6,6.8,964.27,3.2,89.04,6.5,-0.3,-1.4
20140302,5.5,1.9,6,0,5.8,6.1,965.53,3.1,82.21,7.8,-0.2,-2.2
20140303,13.3,4.1,6,0,6.7,6.3,956.08,4.4,75.79,8.8,0.3,-2.2
20140304,7,2.3,8,0,3.5,6.1,965.59,4.1,76.5,11.6,-1.3,-4.7
20140305,7,2.1,0,0,2.4,6.1,980.37,4.4,75.13,10.5,-1.6,-4.6
20140306,7.6,3.1,0,0,0.3,6.5,989.35,5.2,75.29,11.9,0.1,-3.1
20140307,6,2.3,0,0,2.4,6.4,988.01,6.3,69.54,13.9,0.3,-2.7
20140308,10.2,4,0,0,0.7,6.4,991.95,8.3,60.67,15.1,1.9,-2.2
20140309,7.1,3.4,0,0,1.2,5.9,990.32,10.1,50.5,18.8,2.8,-1.8
20140310,9.4,4.3,0,0,0.6,5.9,985.59,9.8,51.46,17,3.6,-0.1
20140311,11.9,5,0,0,1.6,5.7,988.37,11,45.08,17.3,4.5,-0.2
20140312,11.2,4.8,0,0,0,6.1,990.96,10.4,51.71,18.6,4.1,1.3
20140313,7.3,2,0,0,0,6.2,989.55,11.1,49.96,19.1,3.6,-1.4
20140314,6.7,1.8,0,0,0.3,5.9,987.17,10.5,49.58,18.6,1.9,-1.9
20140315,10.1,4.6,6,0,7.5,8.1,984.99,6.6,83.5,7.8,5.2,1.6
20140316,11.1,5.5,0,0,4.9,8.9,984.29,9.7,74.38,14.5,5.9,4.6
20140317,9.3,3.5,0,0,1.5,8.9,983.42,9.7,76,16.4,3.9,0.5
20140318,13.8,4.5,6,0,7.4,8.8,980.1,7.7,84.29,10.8,5,5.2
20140319,12.9,5.6,0,0,5.8,8.3,987.13,9.4,70.92,13.8,3.8,0.4
20140320,13,3.8,0,0,2,7.2,980.28,12.4,56.25,21,1.7,-2.5
20140321,17.8,6.5,6,0,6.1,9.6,974.25,11.5,72,16.2,7.5,7.5
20140322,16.8,4.5,6,0,7.2,9.1,968.75,7.1,90.42,11.2,4.1,2.2
20140323,11.3,3.9,8,0,5.1,6.5,969.95,4.5,78.75,9.7,0.2,-3
20140324,10.1,2.2,6,0,5.6,6.3,974.34,3.3,82.79,8.1,-0.6,-3.7
20140325,10.8,1.9,6,0,2.4,5.7,971.94,2.8,78.21,8,-2.8,-5.3
20140326,9.7,3.9,6,0,2.8,5.4,973.57,4.5,65.92,10,-0.8,-3.4
20140327,7.9,2.8,0,0,5.3,5.7,972.83,7.1,58.42,13.4,0.7,-1.5
20140328,8.7,3.4,0,0,2.2,6.4,977.1,9.8,55.17,16.7,3.4,0.5
20140329,8,4,0,0,3.4,6.7,980.15,11.4,53.5,19.1,4.8,2.6
20140330,5.4,2.3,0,0,4.5,6.9,978.23,13,48.5,20.2,5.1,0.9
20140331,5.6,1.6,0,0,6.3,8,976.65,13.1,55.17,20.6,5.8,2.4
20140401,5.5,1.9,0,0,6.2,8.6,974.3,13.7,56.04,19.7,8.4,4.1
20140402,8.1,2.8,6,0,4.6,9.3,970.23,14.7,57.33,21.3,9.3,6.3
20140403,7.6,2,6,0,7.4,8.8,967.39,15.9,50.42,22,9.8,6.8
20140404,9,3.4,0,0,7.6,10.4,968.97,15.7,59.13,21.7,9.6,6.8
20140405,7.6,1.9,6,0,5.9,11.4,977.24,10.7,89,15.1,6.4,3.7
20140406,9.9,2.3,0,0,4.7,10,981.72,11.5,76.83,18.8,4.6,3.6
20140407,9.9,2.5,6,0,5.6,10.4,978.63,15,64.21,21.4,6.9,3.3
20140408,16.4,7.7,6,0,6,8.1,981.13,10.8,61.63,14.7,5.2,2.7
20140409,11.3,2.7,0,0,3.4,6.8,987.53,7.6,68.67,14.2,0.6,-2.5
20140410,5.5,1.5,0,0,4.3,8,983.57,10.2,66.92,18.4,2,-1.5
20140411,9.6,3.1,0,0,2.8,9.1,978.82,13.3,62.5,20.6,6.2,3.3
20140412,8.1,3,0,0,4.9,9.6,978.69,12.6,67.67,18.7,6.6,3.7
20140413,11.7,3.6,0,0,4.9,8.2,981.73,11.1,63.04,16.4,5.7,2.3
20140414,13.6,5.6,0,0,3.8,7,981.52,9,62.79,14.1,3.5,0.4
20140415,9.1,2.9,6,0,4.3,5.3,987.2,5.2,61.5,10.9,0.2,-3.1
20140416,10.3,3.9,0,0,1.9,5.6,989.34,7.3,57.29,13.7,1.4,0.3
20140417,9,2.9,6,0,3.3,4.9,982.74,9.2,46.75,17.3,0.9,-1.9
20140418,11.7,3.6,6,0,4.8,5.8,975.03,8.8,52.25,12.5,2.9,-0.2
20140419,12.6,4.9,6,0,4.8,7.4,973.73,9,65,15.1,1.1,-2.1
20140420,9.5,3,6,0,5.4,10.4,968,12.4,73.21,17.5,7.3,4.6
20140421,9.9,3.8,6,0,4.9,9.8,966.91,11.5,72.67,16.6,6.8,3.7
20140422,5.1,1.8,6,0,6.1,10.4,974.44,12.3,74.08,18.4,8.7,5.6
20140423,11.5,1.9,6,0,4.3,10.8,980.9,13.3,73.75,21.3,6.2,3.3
20140424,7,2.6,0,0,6.3,11.2,978.67,15.6,66.13,22.5,10.4,8.7
20140425,10,4.5,0,0,6.4,10.8,973.77,16.2,60.13,22.5,10.6,8.8
20140426,9.1,2.3,6,0,7.4,11.4,973.98,12.7,79.08,17.4,9.7,8.6
20140427,8.9,3,6,0,7.3,10.1,971.09,11,77.79,14.5,8.6,7.3
20140428,3.9,1.7,6,0,8,10.8,973.16,10.8,83.58,14.8,8.1,7.4
20140429,6,2.2,6,0,7.5,11.2,974.69,11.7,81.75,14.8,9.5,8.8
20140430,5.5,1.9,6,0,7.1,12.2,973.17,12.5,84.08,18.5,8.6,7.5
20140501,6.6,1.8,6,0,7.1,12.2,973.96,11,93.17,14.7,6.6,5
20140502,10.1,3.1,6,0,6.8,10.9,976.23,11.2,82.63,16,7.5,7.1
20140503,11.9,3.9,6,0,6.5,7.4,983.68,7.7,71.63,11.7,2.6,-0.2
20140504,7,2,0,0,3.1,6.3,983.72,8.8,60,15.9,0.6,-2.5
20140505,6.9,2.4,0,0,5.4,6.7,978.58,12.1,52.54,20,3.3,0
20140506,16.4,5.5,6,0,6.5,9.8,974.69,14.5,58.92,17.9,9.5,5.3
20140507,22,5.5,6,0,6.5,11.9,976.27,12,85.46,16.3,8.5,8.5
20140508,13.3,5.5,6,0,7,11.7,977.7,12.2,83.46,15.8,9.5,7.9
20140509,16.3,7,6,0,6.1,12.2,977.79,13.7,78.13,17.2,10.2,8.3
20140510,12.7,4.7,6,0,6.6,11.4,975.72,11.6,83.54,15.9,6.7,4.4
20140511,18.2,6.5,8,0,6,9.8,972.06,9.1,85.08,13,6.2,4.5
20140512,14,6,6,0,6.7,8.8,975.51,8.9,78.08,13.2,6.5,4.8
20140513,12.2,3.6,6,0,7.1,9.5,979.5,8.8,83.96,14.6,6.3,6.2
20140514,10.3,3,6,0,4,8.3,989.11,9.9,71.13,15.9,3.5,1.4
20140515,10.3,3.8,0,0,5.5,7.7,993.82,8.9,68.04,12.3,5.6,4.2
20140516,11.1,4.2,0,0,2.2,8.2,989.86,12,62.42,18.1,5.4,3.8
20140517,9.8,3.2,0,0,2.6,8.7,983.04,13.7,57.58,19.9,6.5,3.5
20140518,6.4,2.2,0,0,3.6,9.9,976.27,14.8,61.54,21.3,8.4,5.8
20140519,8.7,2.8,0,0,2.4,10.8,971.45,17.3,58.29,24.3,9.1,7.2
20140520,7.2,2.1,0,0,5.5,12.3,974.77,19.2,57.96,26.3,13.2,10.8
20140521,16.1,3,6,0,6.9,13.2,973.51,20.5,56.63,26.6,13.4,11.6
20140522,16.3,3.5,6,0,5.5,12.5,972.9,16,70.54,23.9,11.6,9.7
20140523,11.2,3.1,6,0,5.3,12.5,973.53,14.9,75.88,20.3,11.4,11.2
20140524,10.8,3.5,6,0,5.3,11,978.93,12.4,77.71,17.3,8.7,5.9
20140525,7.1,2.6,0,0,5.4,10.4,981.22,15.1,62.71,21.7,5.8,3.3
20140526,6.8,2.6,0,0,7.1,12.8,976.83,15.6,72.63,20.7,12.1,10.9
20140527,12,4.9,6,0,7.3,13,974.95,13.4,84.54,16.9,11.6,11.2
20140528,8,3.1,0,0,5.8,11.6,975.45,13.5,76.63,18.7,8.3,5.1
20140529,8.1,2.4,6,0,5.4,11.9,977.88,13.5,78.29,19.3,6.8,3.7
20140530,8.9,3.6,6,0,6.5,10.2,982.45,11.3,76.92,16.3,6.3,4.1
20140531,8.4,3,6,0,3.2,8.7,983.36,13.3,59.92,20.3,5.4,3.5
20140601,7.1,1.9,6,0,6.5,10.4,981.79,15,62.04,20.3,10.3,8.9
20140602,9.8,2.4,6,0,4,11,980.44,14.8,67.25,21,8.4,5.7
20140603,9.4,2,6,0,4.5,11.5,977.25,15.1,69.54,22.1,8.5,5.9
20140604,18.4,3.8,6,0,7,13,971.84,13.7,82.79,17.9,9.8,8.5
20140605,10.3,4,0,0,3.8,9.3,977.51,13.1,64.96,19.6,8.2,5.4
20140606,6.7,2.9,0,0,2.3,10.4,978.42,18.2,53,26.8,7.9,5.4
20140607,8.2,2.6,0,0,3.2,13.9,978.42,22.7,51.63,29.9,14.1,10.4
20140608,9.8,2.7,0,0,0.8,14.3,980.26,24.2,50.42,31.5,16.7,13.5
20140609,8.2,2.3,6,0,2.9,14,979.23,25.8,46.42,34,17.2,14.1
20140610,12.3,2,6,0,6.1,16.9,980.75,25,55.5,32.1,18.4,15.2
20140611,10.6,2.8,6,0,4.2,18.2,985.8,21.8,70.88,28.5,17.2,16.5
20140612,9.3,4.2,0,0,2,14.4,986.64,20.7,59.54,26.6,15.3,14.3
20140613,9.9,4.2,0,0,2.9,11,983.1,19.5,50.58,25.7,13.6,12.7
20140614,10.1,3.3,0,0,3.9,10.7,981.6,15.3,62.83,19.8,10.9,8.5
20140615,11.5,4.6,0,0,1.5,9.9,982.69,16.2,56,21.6,10.7,9.5
20140616,12.3,4,0,0,3.7,9.9,982.18,16.3,55.21,22.1,11.1,9.2
20140617,9.9,3.7,0,0,4.5,11,982.05,15.5,64.46,21,10.4,8.3
20140618,10.3,4.4,0,0,2.5,10.3,981.9,18.2,51.38,24.4,11.9,9.3
20140619,8.6,3.2,0,0,3.9,10.8,981.14,17.7,56,24.1,10.2,7.2
20140620,9.8,2.7,0,0,7,10.3,981.11,15.4,59.92,19.1,13.1,12.4
20140621,9.1,2.2,0,0,3.6,9.5,980.9,16.5,53.04,23,9.5,7.2
20140622,9.3,2.4,0,0,3.5,9.4,981.87,17.7,49.54,25.3,8.1,4.9
20140623,9.3,3.8,0,0,4.1,10.1,982.13,17.8,51.29,24,10.6,8.6
20140624,8.2,3.1,0,0,2.8,10.2,979.06,18.2,51.25,25.5,10.4,7.3
20140625,9.3,3.5,0,0,3.6,9.3,976.29,16.1,52.38,21.4,10.3,7.5
20140626,8.9,2.6,0,0,2.5,8.1,977.11,15.9,48.33,23.4,7.9,6.3
20140627,13.5,2.5,8,0,5.3,11.9,977.8,17.8,60.38,25.2,10.4,8.3
20140628,12.7,2.3,6,0,7,15.9,974.2,16.3,85.88,21.2,12.5,11.2
20140629,10.3,3.8,6,0,7.1,13.7,972.54,14.8,81.96,19.3,11.5,10.5
20140630,9.9,3.3,0,0,5.4,11.3,978.98,15,68.17,21.2,10.1,7.6
20140701,7.7,2.3,0,0,3.4,9.6,980.4,16.5,54.17,23.2,8.3,6.1
20140702,9.8,3.4,0,0,1.6,9.3,982.74,18.3,46.38,25.6,11.2,9.5
20140703,11.1,2.3,0,0,2.2,11.4,984.75,20.5,50.79,27.8,11.4,9.5
20140704,12,2.7,6,0,5.3,13.8,975.53,20.5,61.08,28,13.7,10.7
20140705,11,4.6,6,0,6.8,18.1,973.98,17.7,89.42,19.5,16,14.7
20140706,26.4,4.1,6,0,5.5,16.8,973.66,21,71.04,28.5,15.5,14.3
20140707,8.2,3.1,6,0,6.8,13.7,978.03,17.7,70.21,23.1,13.2,13
20140708,11.8,4.6,6,0,7.8,14.8,973.43,13.6,94.58,15.2,11.9,11.9
20140709,12.9,5.5,6,0,8,13,972.62,11.6,95.17,12.3,10.9,11
20140710,7.2,2.1,6,0,7.3,15.4,972.55,15.8,86.08,21.4,11.9,12
20140711,8.7,2.2,6,0,7,16.8,976.26,17.8,83.63,24.6,14.2,13.4
20140712,9.3,3.5,6,0,7.1,16.9,976.5,17.2,86.54,20.9,15.2,14.8
20140713,13.4,3.6,6,0,7.3,17.1,974.08,16.3,92.33,20.7,15.2,14.5
20140714,8.7,3.5,6,0,4.5,15.2,977.37,18.4,73.83,23.3,14.4,12.1
20140715,7.2,1.8,0,0,3.5,14.5,983.55,18.6,70.29,24.8,12.1,10.3
20140716,7.2,1.4,0,0,3.4,15,984.35,21,63.04,27.3,15.4,13
20140717,6.3,1.9,0,0,1.3,15.1,983.5,22.4,59.21,29.2,14.4,11.6
20140718,7.5,3.1,0,0,3.6,14.4,979.88,24.9,48.5,32.2,17.5,15.5
20140719,9.6,3.3,6,0,5.1,14.7,975.53,25,48.38,32.4,18.6,16.1
20140720,10.3,3.1,6,0,7.1,17.1,973.84,22.5,62.92,25.2,18.3,17.6
20140721,9.4,3.6,6,0,7.6,19.4,975.67,18.3,92.21,21.8,16.6,16.5
20140722,9.3,3.2,6,0,6.7,18.3,977.99,21.5,73.67,26.5,16.7,16.1
20140723,10.6,4.3,0,0,4.5,15.9,978.2,22.9,58.54,27.9,18.1,16.8
20140724,12,3.8,6,0,4.4,13.5,976.06,21.1,56.92,27,13.6,12
20140725,14.6,3,6,0,2.8,15.2,975.5,18.8,72.33,26,13.8,12.2
20140726,6.5,1.9,0,0,4.7,16.2,976.54,19.2,75,25.2,12.7,10.7
20140727,11.1,1.8,0,0,4,16.5,978.46,20.4,71.13,26.9,14,12.4
20140728,11,2.5,6,0,5.8,17.5,974.69,18.4,83.92,25.2,14.4,12.7
20140729,9.1,1.7,6,0,7.8,19.3,972.08,17.6,95.42,22.7,15.7,15.9
20140730,8.1,2.8,6,0,6.8,18.4,974.67,18.7,85.38,23.1,14.9,13.1
20140731,4.6,1.3,0,0,3.4,15.5,978.04,18.9,73.17,26,13.2,12
20140801,6.5,2.1,0,0,3.3,15.6,973.95,20.4,67.58,26.9,14.6,13
20140802,10.6,3.1,6,0,6.1,16.8,971.46,19.7,73.88,25.3,15.9,14
20140803,11.3,2.3,6,0,5.9,17.9,974.89,19.2,81.96,24.4,15,13.7
20140804,8.9,1.5,6,0,4.8,16.6,979.13,16.4,89.63,22.3,12.9,11.7
20140805,5.7,1.6,0,0,5,14.8,982.27,16.8,79.63,22.5,11.9,10
20140806,9.3,1.9,6,0,6.3,14.6,979.97,17,77.33,23.4,10.4,8.7
20140807,5.7,1.6,0,0,4.4,16.1,978.09,18.9,75.63,24.5,15,13.1
20140808,10.5,3.1,6,0,4.5,17.9,975.02,20.4,75.25,25.8,13.8,11.4
20140809,12.9,4.7,6,0,6.5,15.9,975.08,19.4,71.75,23.4,16.1,15.3
20140810,13.7,3.5,6,0,7,18.7,972.08,18.9,86.25,25.8,14.9,13.2
20140811,13.2,4.2,6,0,5.2,12.8,977.21,16.2,70.63,20.7,11.3,9.5
20140812,9.6,4.1,0,0,5,12.6,976.35,16.4,69.08,21.5,12.6,10.8
20140813,10.5,3,6,0,7.4,14.7,970.25,14.5,89.08,17.8,12.7,11.4
20140814,10.3,4.1,6,0,6.8,14,975.47,14.5,85.71,20.1,11.6,10.7
20140815,12.9,4.2,6,0,7,13.8,976.85,13.8,87.96,17.8,11.8,11.5
20140816,12.9,3.6,6,0,5.8,13.2,982.69,14,83.38,19.5,11.2,10.1
20140817,13.7,4.9,6,0,5.5,12.7,977.84,15.2,74.63,18.9,10.4,8.9
20140818,11.1,4.8,6,0,6.4,12.8,973.8,13.4,82.92,15.8,9.2,7.2
20140819,12.7,3.5,6,0,4.2,11.6,976,13,79.54,19.6,7.2,5.1
20140820,6,1.3,6,0,5.5,10.7,979.39,12,78.33,17.5,6.2,3.5
20140821,9.1,2.1,0,0,2.1,10.1,980.04,12.1,74,19,6.3,3.8
20140822,10.1,2.8,6,0,5.4,10.2,977.63,13.8,66.75,19.5,6.9,4
20140823,13.5,2.4,6,0,6,12.5,978.1,11.7,90.63,15.8,7.3,4.9
20140824,8.2,2.1,0,0,4.2,10.6,982,11.5,80.21,18.5,4.8,3.1
20140825,9.3,2.9,6,0,7.5,12,977.65,13.2,79.63,18.2,9.4,7.3
20140826,11.3,4,6,0,7,15.7,969.55,15.1,91.83,19.5,11.3,11.1
20140827,5.7,2.1,6,0,6.8,15.7,977.55,15.7,88.38,20.7,13.5,12.6
20140828,7.2,2.6,6,0,5.3,16.2,979.49,17.4,82.13,22.3,11.4,9.9
20140829,6.7,2.7,0,0,6,15.9,979.85,17.7,79.67,23.4,12.8,10.6
20140830,8.7,2.4,6,0,5.4,14.8,981.31,16.5,80.13,21.4,11.1,8.7
20140831,9.4,3.4,6,0,7.3,14.7,978.83,14,92.17,17.3,10.4,9
20140901,4.8,1.6,0,0,5.1,12.9,983.01,13.1,86.5,18.6,7.6,6.5
20140902,6.3,2,0,0,3.5,12.9,983.56,15.3,76.29,21.2,8.8,6.9
20140903,12.2,5,0,0,5,14.1,982.55,15.1,82.46,18.7,12.9,11.4
20140904,9.6,3.9,0,0,7.5,15.3,979.51,15.3,87.92,17.6,13.2,11.1
20140905,6.9,1.7,0,0,5.4,16.4,977.32,18.4,79.54,25.3,12.9,11.3
20140906,6.7,1.9,0,0,3,17.5,975.94,18.4,84.04,25.2,13.5,11.1
20140907,5.3,1.7,0,0,5.7,16.5,977.3,17.2,85.29,23.8,12.9,10.7
20140908,7.2,2.8,0,0,3.2,16.2,979.06,18.7,76.17,24.2,14.7,13.5
20140909,9.9,3.9,0,0,3.2,14.3,980.66,16.5,76.83,22,12,10.4
20140910,8.7,4.2,0,0,4.4,11.9,980.17,13.9,75.38,18.3,9.5,7.6
20140911,9.1,3.6,6,0,3,12.1,979.55,13,81.96,19.1,8.4,6
20140912,11.1,3.2,6,0,5.7,12.7,981.29,13.2,83.92,17.8,7.3,4.8
20140913,7.2,3,0,0,6.9,15.3,983.7,15.9,84.5,18.6,13.1,10.7
20140914,7.5,3.5,0,0,5,15.7,981.35,16,86.46,20.1,12.7,11.4
20140915,9.4,3.6,6,0,4,15.1,978.29,15.7,85.33,21.5,11.6,10.3
20140916,5.1,2.2,0,0,2.3,15.5,977.28,16.6,83.58,24,10.6,7.7
20140917,7.2,3.3,6,0,4,16.4,974.79,18.7,77.83,25,13.2,11.8
20140918,7.7,2.5,6,0,6.3,18,974.33,18.9,83.21,24.6,15.4,13.6
20140919,9.3,2.9,6,0,7,18.4,976.14,18.6,86.46,23.1,15.7,14.7
20140920,12.9,2.3,6,0,4.6,17.9,978.08,18.2,86.63,23.7,13.2,11.4
20140921,7.7,2.7,6,0,6.6,16,979.23,14.5,96.17,18.2,8.7,6.6
20140922,12.5,2.8,6,0,2.8,10.8,983.15,9.9,89.71,16.3,4.9,2.9
20140923,7.2,2.3,0,0,2.5,9.5,982.67,9.3,82.83,15.7,3.3,2.1
20140924,8.7,2.6,6,0,6.3,10.3,976.87,10.4,82.29,16.4,5,3.4
20140925,7.7,2.7,0,0,6.8,11.9,982.98,11.6,87.83,16.6,7.2,4.8
20140926,8.9,1.8,0,0,3.7,11.9,987.7,12.7,82.58,19.1,6.5,4.8
20140927,7.2,2.6,0,0,3.9,14.3,989.08,15.7,81.04,21.4,12.6,11.1
20140928,6.7,2.8,0,0,4.9,14.6,986.63,16.5,78.96,23.4,10.4,8.7
20140929,5.7,2,6,0,6.2,15.3,986.62,17.3,77.63,22.7,12.8,9.5
20140930,3.6,1.3,6,0,5.8,15.8,988.02,15.8,88.29,20,11.9,9.1
20141001,6.5,1.3,0,0,3.6,14.8,989.24,14.8,89,21.8,10.3,8.4
20141002,5.1,2,0,0,2.3,14,990,15.1,82.96,21.5,9.3,7.3
20141003,7,3.4,0,0,0.4,13.1,986.34,14.7,80.29,21.3,10.7,8.8
20141004,5.7,2.4,0,0,2.3,12.9,979.6,13.8,82.58,19.6,8.6,6.7
20141005,7,2.9,6,0,7.1,13.3,977.82,12.6,91.5,16,9.1,7.2
20141006,8.2,2.4,6,0,7.1,13.5,973.85,13.7,86.08,18.3,10.9,10.4
20141007,13.9,5.8,6,0,7.6,14,969.78,13.5,90.42,15.3,10.8,9.3
20141008,15.3,3.7,6,0,7.4,15.4,970.76,15.5,86.92,19.8,11.4,9.1
20141009,11.7,4.1,6,0,7.7,16.6,972.1,15.3,95.5,19.6,13,11.1
20141010,5.1,1.8,6,0,7.8,15.7,977.62,14.5,95.5,16.5,13,11.8
20141011,6.5,1.9,6,0,6,14.7,977.14,13.6,94,17.9,7.7,5.4
20141012,10.6,3.1,6,0,6,13.7,974.62,12.1,95.79,16.8,6.9,5.2
20141013,10.1,3.3,0,0,6.2,15.2,970.76,14.4,92.46,17.9,11.8,9.6
20141014,7.9,1.9,6,0,6,13.9,971.97,13.2,91.83,18,9.6,8.1
20141015,5.7,1.4,6,0,7,14,971.01,13.2,92.46,18.2,8,6.6
20141016,11.3,4.4,6,0,7.4,15.6,971.18,14.8,92.71,17,13.1,12.5
20141017,9.3,2.5,6,0,6.2,14.2,978.09,12.9,95.5,17.3,9.6,6.9
20141018,3.6,1.8,0,0,2.7,14,983.07,13.9,88.79,22,8.1,6.6
20141019,11.8,3.9,0,0,2.9,16.3,982.55,16.5,86.88,22.1,11.5,8.8
20141020,8.7,3.6,6,0,7,15.5,981.15,15,90.67,18.2,10.5,8.9
20141021,29,6.1,6,0,6,11.5,974.1,10.2,91.25,13.5,6.4,5
20141022,13.2,6.4,6,0,6.4,8.3,981.86,6.9,83.58,9.8,5.1,3.7
20141023,6,2.3,6,0,5.8,9.2,986.47,7.3,90.29,12.6,3.4,1.3
20141024,6.2,1.8,6,0,4.5,9.1,983.3,8.2,84.92,14.1,3,0.7
20141025,4.1,1.2,6,0,7.8,11.5,983.06,10.7,89,13.9,8.2,7.6
20141026,4.6,1.4,0,0,5.8,12.3,987.45,11.8,89.75,16.8,7.7,5.3
20141027,8.1,2.4,6,0,6.5,10.7,986.72,8.2,98.25,12,4.9,3.3
20141028,6.7,2.9,6,0,7.6,9.1,982.23,6.7,92.58,9.4,5.3,5.1
20141029,6.2,2.2,6,0,7.8,11.1,980.94,9.1,95.71,11.4,6.8,6.5
20141030,2.9,1.3,0,0,7.3,13.1,986.01,11.4,97.25,15.2,9.4,8
20141031,5.7,1.7,6,0,4.8,12.4,986.88,10.8,95.63,15.3,6.8,5.1
20141101,3.6,1.4,6,0,3.3,12,984.29,10.5,95.13,16.9,6.1,4.3
20141102,10.3,2.8,6,0,4.9,12.9,978.8,12.4,89.42,16.7,8.3,5.3
20141103,16.6,5.5,6,0,7.8,13.2,968.03,11.9,94.17,13.4,10.8,10
20141104,12.2,3.8,6,0,8,11.8,959.37,9.9,96.75,11.4,7.7,7.7
20141105,6,2.5,6,0,7.9,9.7,966,7,96.42,7.9,5.2,4.3
20141106,5.1,1.9,0,0,5.9,8.1,974.52,4.3,97.83,6,0.7,-1.3
20141107,10.3,3.6,6,0,5.3,8.2,971.59,4.6,96.08,7.9,-0.8,-2.1
20141108,7.7,3.4,0,0,6.4,9.5,974.45,7.9,89.46,12.6,5.4,3.4
20141109,6.2,2,6,0,6.5,9.1,971.44,6.7,92.79,11.8,2.6,0.5
20141110,6.7,2.4,6,0,6.8,10.5,973.99,8.1,96.92,11.3,4.4,1.9
20141111,8.4,3.7,6,0,7.4,10,969.07,7.7,95.83,10.7,6.3,6.1
20141112,5.7,1.7,6,0,8,11,968.03,8.7,97.25,10.8,6.7,6.8
20141113,8.2,2.1,0,0,5.8,10.7,974.56,8.8,95,11,6,4.5
20141114,8.4,3.4,6,0,6,10.4,970.3,8.4,94.08,11.6,5.4,4.1
20141115,10.1,2.8,6,0,7.9,10.6,965.35,8.7,94.08,10.8,7.3,6.3
20141116,9.1,3.1,6,0,7.6,10.2,964.49,8.1,94.75,10,7.2,6.6
